naive,seq3173,13.0
seq3173,None1,0.2
seq3173,seq3,3.0
None1,seq3213,1.8
None1,seq9067,1.8
seq3,None2,0.1
seq3,None3,0.1
seq3,None4,0.1
seq3,None5,0.1
seq3,None6,0.1
seq3,seq1478,1.0
seq3,None7,0.1
seq3,None8,0.1
seq3,seq494,1.0
seq3,None9,0.1
seq3,seq477,2.0
None2,seq2,0.9
None2,seq7375,0.9
None3,seq119,0.9
None3,seq7542,0.9
None4,seq1051,0.9
None4,seq109,0.9
None4,seq6293,0.9
None4,seq2509,0.9
None5,seq1259,0.9
None5,seq4229,0.9
None6,seq1181,0.9
None6,seq62,0.9
None7,seq2922,0.9
None7,seq3545,0.9
None8,seq980,0.9
None8,seq3405,0.9
None9,seq5008,0.9
None9,seq3587,0.9
None9,seq4083,0.9
