naive,seq1171,14.0
seq1171,seq2962,10.0
seq2962,None1,0.1
None1,seq9,0.9
None1,seq7452,0.9
None1,seq74,0.9
None1,seq21056,0.9
seq9,None2,0.1
seq9,None3,0.1
seq9,None4,0.1
seq9,None5,0.1
seq9,None6,0.1
seq9,None7,0.1
seq9,None8,0.1
seq9,None9,0.1
seq9,None10,0.1
seq9,None11,0.1
seq9,None12,0.1
seq9,None13,0.1
seq9,None14,0.1
seq9,None15,0.1
seq9,None16,0.1
seq9,seq127,4.0
seq9,seq3601,10.0
None2,seq195,0.9
None2,seq5425,0.9
None2,seq159,0.9
None2,seq7288,0.9
None2,seq6643,0.9
None2,seq36857,0.9
None3,seq144,0.9
None3,seq934,0.9
None3,seq4655,0.9
None3,seq7254,0.9
None3,seq24590,0.9
None3,seq8107,0.9
None4,seq1327,0.9
None4,seq3986,0.9
None4,seq4216,0.9
None4,seq7049,0.9
None4,seq13789,0.9
None5,seq35,0.9
None5,seq1557,0.9
None5,seq2676,0.9
None5,seq21995,0.9
None5,seq670,0.9
None5,seq21318,0.9
None6,seq4459,0.9
None6,seq6125,0.9
None6,seq7701,0.9
None6,seq4236,0.9
None7,seq3933,0.9
None7,seq3605,0.9
None7,seq6817,0.9
None8,seq1672,0.9
None8,seq3547,0.9
None8,seq15488,0.9
None8,seq3653,0.9
None8,seq11363,0.9
None9,seq790,0.9
None9,seq3550,0.9
None9,seq12982,0.9
None9,seq15985,0.9
None10,seq3657,0.9
None10,seq6330,0.9
None10,seq3307,0.9
None10,seq17409,0.9
None10,seq44903,0.9
None11,seq498,0.9
None11,seq4632,0.9
None11,seq595,0.9
None11,seq7911,0.9
None11,seq4412,0.9
None12,seq2578,0.9
None12,seq1222,0.9
None12,seq1848,0.9
None12,seq17063,0.9
None13,seq7392,0.9
None13,seq5647,0.9
None13,seq5591,0.9
None13,seq13121,0.9
None14,seq909,0.9
None14,seq1243,0.9
None14,seq2678,0.9
None14,seq1726,0.9
None14,seq37066,0.9
None15,seq9773,0.9
None15,seq4891,0.9
None15,seq4533,0.9
None15,seq24400,0.9
None16,seq6626,0.9
None16,seq4059,0.9
None16,seq11484,0.9
seq127,seq1632,1.0
seq127,seq31118,1.0
seq127,seq5280,1.0
