naive,seq946,5.0
seq946,seq6,1.0
seq6,seq6500,1.0
seq6,None1,0.1
seq6,None2,0.1
seq6,seq2087,1.0
seq6,seq3,6.0
None1,seq3665,0.9
None1,seq3644,0.9
None2,seq697,0.9
None2,seq5852,0.9
seq3,None3,0.1
seq3,None4,0.1
seq3,None5,0.1
seq3,None6,0.1
seq3,None7,0.1
seq3,None8,0.1
seq3,None9,0.1
seq3,seq1011,1.0
seq3,seq7204,1.0
seq3,seq5586,8.0
None3,seq601,0.9
None3,seq418,0.9
None3,seq4244,0.9
None3,seq898,0.9
None3,seq5928,0.9
None3,seq9997,0.9
None4,seq137,0.9
None4,seq3027,0.9
None4,seq6014,0.9
seq137,seq12607,1.0
None5,seq435,0.9
None5,seq417,0.9
None5,seq20224,0.9
None6,seq139,0.9
None6,seq597,0.9
None6,seq3401,0.9
None6,seq6875,0.9
None7,seq294,0.9
None7,seq83,0.9
None7,seq2604,0.9
None7,seq4311,0.9
None7,seq3848,0.9
None8,seq2027,0.9
None8,seq537,0.9
None9,seq1004,0.9
None9,seq1665,0.9
None9,seq3505,0.9
