naive,seq2993,5.0
seq2993,None1,0.1
None1,seq5,0.9
None1,seq248,0.9
None1,seq1419,0.9
None1,seq4075,0.9
seq5,None2,0.1
seq5,None3,0.1
seq5,None4,0.1
seq5,None5,0.1
seq5,None6,0.1
seq5,None7,0.1
seq5,None8,0.1
seq5,seq14220,12.0
None2,seq123,0.9
None2,seq2958,0.9
None2,seq9400,0.9
None2,seq8068,0.9
None3,seq536,0.9
None3,seq5522,0.9
None3,seq28423,0.9
None3,seq1299,0.9
None4,seq280,0.9
None4,seq7729,0.9
None4,seq23331,0.9
None4,seq6522,0.9
None5,seq86,0.9
None5,seq3467,0.9
None5,seq9056,0.9
None6,seq1293,0.9
None6,seq4466,0.9
None6,seq5605,0.9
None6,seq2970,0.9
None6,seq770,0.9
None7,seq5485,0.9
None7,seq591,0.9
None7,seq3295,0.9
None7,seq9939,0.9
None8,seq5706,0.9
None8,seq2777,0.9
None8,seq3486,0.9
