naive,seq2443,3.0
seq2443,seq6,2.0
seq6,None1,0.1
seq6,None2,0.1
seq6,None3,0.1
seq6,None4,0.1
seq6,None5,0.1
seq6,None6,0.1
seq6,None7,0.1
seq6,None8,0.1
seq6,None9,0.1
seq6,None10,0.1
seq6,None11,0.1
seq6,None12,0.1
seq6,seq12535,2.0
seq6,seq1110,5.0
None1,seq96,0.9
None1,seq4601,0.9
None1,seq7304,0.9
None1,seq1682,0.9
None2,seq2601,0.9
None2,seq5388,0.9
None3,seq5000,0.9
None3,seq1591,0.9
None3,seq6683,0.9
None3,seq10912,0.9
None4,seq706,0.9
None4,seq6712,0.9
None4,seq14594,0.9
None5,seq2829,0.9
None5,seq195,0.9
None6,seq12464,0.9
None6,seq816,0.9
None6,seq1900,0.9
None6,seq13454,0.9
None7,seq1732,0.9
None7,seq6869,0.9
None8,seq2881,0.9
None8,seq4039,0.9
None8,seq1347,0.9
None9,seq1325,0.9
None9,seq9007,0.9
None10,seq1180,0.9
None10,seq8346,0.9
None10,seq2064,0.9
None10,seq1275,0.9
None10,seq7191,0.9
None11,seq757,0.9
None11,seq5853,0.9
None12,seq1117,0.9
None12,seq7306,0.9
seq12535,seq8601,3.0
seq8601,None13,0.2
seq8601,seq7768,3.0
seq8601,seq2045,4.0
None13,seq53,1.8
None13,seq3800,1.8
None13,seq2689,1.8
None13,seq3387,1.8
seq53,None14,0.1
seq53,seq759,1.0
seq53,seq8743,1.0
seq53,seq5456,1.0
seq53,None15,0.1
seq53,None16,0.1
seq53,seq6261,1.0
None14,seq5978,0.9
None14,seq10891,0.9
None15,seq10628,0.9
None15,seq17411,0.9
None16,seq290,0.9
None16,seq2707,0.9
seq3800,seq6553,1.0
seq1110,seq7947,1.0
seq1110,seq2774,9.0
