naive,seq920,58.0
seq920,None1,0.1
None1,seq7,0.9
None1,seq1632,0.9
None1,seq6544,0.9
seq7,None2,0.1
seq7,None3,0.1
seq7,None4,0.1
seq7,None5,0.1
seq7,None6,0.1
seq7,None7,0.1
seq7,None8,0.1
seq7,None9,0.1
seq7,seq192,8.0
None2,seq122,0.9
None2,seq89,0.9
None2,seq6557,0.9
None3,seq1114,0.9
None3,seq1562,0.9
None3,seq9655,0.9
None3,seq11337,0.9
None4,seq523,0.9
None4,seq1063,0.9
None4,seq6553,0.9
None5,seq2974,0.9
None5,seq950,0.9
None5,seq9562,0.9
None5,seq3389,0.9
None5,seq6878,0.9
None6,seq2764,0.9
None6,seq879,0.9
None6,seq5495,0.9
None6,seq1576,0.9
None7,seq63,0.9
None7,seq889,0.9
None7,seq21161,0.9
None8,seq1727,0.9
None8,seq2587,0.9
None8,seq2976,0.9
None8,seq13950,0.9
None8,seq38909,0.9
None9,seq2038,0.9
None9,seq1910,0.9
None9,seq35688,0.9
