naive,seq3788,8.0
seq3788,None1,0.1
None1,seq54,0.9
None1,seq8334,0.9
None1,seq3658,0.9
None1,seq11859,0.9
seq54,None2,0.1
seq54,None3,0.1
seq54,None4,0.1
seq54,None5,0.1
seq54,None6,0.1
seq54,None7,0.1
seq54,None8,0.1
seq54,seq8909,1.0
seq54,seq94681,12.0
None2,seq282,0.9
None2,seq1442,0.9
None2,seq906,0.9
None2,seq10916,0.9
None2,seq3398,0.9
None3,seq238,0.9
None3,seq4946,0.9
None3,seq1947,0.9
None3,seq4549,0.9
None3,seq11600,0.9
None3,seq2852,0.9
None3,seq9706,0.9
None4,seq426,0.9
None4,seq1011,0.9
None4,seq3739,0.9
None4,seq9041,0.9
None4,seq13648,0.9
None4,seq2142,0.9
None5,seq1186,0.9
None5,seq5990,0.9
None5,seq76859,0.9
None5,seq25555,0.9
None6,seq1535,0.9
None6,seq2956,0.9
None6,seq917,0.9
None6,seq1012,0.9
None7,seq6494,0.9
None7,seq13028,0.9
None7,seq3328,0.9
None7,seq1333,0.9
None8,seq13941,0.9
None8,seq6231,0.9
None8,seq13119,0.9
