naive,seq20,9.0
seq20,None1,0.1
seq20,None2,0.1
seq20,None3,0.1
seq20,seq1843,1.0
seq20,None4,0.1
seq20,seq4795,1.0
seq20,None5,0.1
seq20,None6,0.1
seq20,None7,0.1
seq20,None8,0.1
seq20,seq11234,1.0
seq20,None9,0.1
seq20,seq5688,3.0
seq20,seq1048,16.0
None1,seq619,0.9
None1,seq8547,0.9
None1,seq6993,0.9
seq619,seq9774,1.0
None2,seq302,0.9
None2,seq10561,0.9
None3,seq27,0.9
None3,seq4248,0.9
None4,seq16003,0.9
None4,seq915,0.9
None5,seq9023,0.9
None5,seq38,0.9
None5,seq13032,0.9
None6,seq712,0.9
None6,seq6716,0.9
None7,seq8536,0.9
None7,seq16381,0.9
None8,seq28636,0.9
None8,seq904,0.9
None9,seq5073,0.9
None9,seq875,0.9
seq5688,None10,0.2
None10,seq3458,1.8
None10,seq5512,1.8
None10,seq10450,1.8
None10,seq5148,1.8
None10,seq38892,1.8
seq5148,seq1764,2.0
seq1048,seq7,2.0
seq7,None11,0.1
seq7,None12,0.1
seq7,seq170,1.0
seq7,seq3008,1.0
seq7,None13,0.1
seq7,seq19,1.0
seq7,None14,0.1
seq7,None15,0.1
seq7,None16,0.1
seq7,None17,0.1
seq7,None18,0.1
seq7,None19,0.1
seq7,None20,0.1
seq7,None21,0.1
seq7,None22,0.1
seq7,seq7938,10.0
None11,seq1239,0.9
None11,seq9906,0.9
None12,seq1769,0.9
None12,seq3787,0.9
None13,seq1649,0.9
None13,seq6883,0.9
None14,seq1327,0.9
None14,seq17687,0.9
None15,seq1699,0.9
None15,seq17098,0.9
None15,seq18569,0.9
None16,seq3122,0.9
None16,seq16227,0.9
None17,seq6754,0.9
None17,seq11801,0.9
None17,seq1233,0.9
None18,seq4972,0.9
None18,seq4449,0.9
None19,seq15878,0.9
None19,seq3970,0.9
None20,seq7182,0.9
None20,seq1534,0.9
None20,seq19010,0.9
None21,seq4855,0.9
None21,seq26045,0.9
None22,seq5124,0.9
None22,seq7948,0.9
None22,seq241,0.9
seq5124,seq47,6.0
seq7938,seq14282,5.0
seq7938,seq10,9.0
