naive,seq4302,20.0
naive,seq708,23.0
seq4302,seq1356,15.0
seq4302,seq6,17.0
seq1356,seq303,11.0
seq6,None1,0.1
seq6,None2,0.1
seq6,None3,0.1
seq6,None4,0.1
seq6,None5,0.1
seq6,None6,0.1
seq6,None7,0.1
seq6,None8,0.1
seq6,None9,0.1
seq6,None10,0.1
seq6,None11,0.1
seq6,None12,0.1
seq6,None13,0.1
seq6,None14,0.1
seq6,seq3704,8.0
None1,seq1413,0.9
None1,seq9960,0.9
None1,seq32154,0.9
None2,seq3201,0.9
None2,seq12682,0.9
None3,seq2611,0.9
None3,seq131,0.9
None3,seq20116,0.9
None4,seq1210,0.9
None4,seq1695,0.9
None4,seq13876,0.9
None5,seq1036,0.9
None5,seq11210,0.9
None5,seq11870,0.9
None6,seq847,0.9
None6,seq3420,0.9
None7,seq1647,0.9
None7,seq498,0.9
None8,seq4403,0.9
None8,seq2896,0.9
None9,seq5750,0.9
None9,seq491,0.9
None9,seq1522,0.9
None10,seq677,0.9
None10,seq7986,0.9
None11,seq1227,0.9
None11,seq285,0.9
None11,seq14761,0.9
seq285,seq42,19.0
None12,seq4987,0.9
None12,seq1871,0.9
None13,seq1735,0.9
None13,seq1127,0.9
None14,seq14645,0.9
None14,seq5339,0.9
