naive,seq271,0.0
naive,seq24,1.0
seq271,None1,0.1
None1,seq132,0.9
None1,seq139,0.9
None1,seq30374,0.9
None1,seq31987,0.9
seq24,None2,0.1
seq24,None3,0.1
seq24,None4,0.1
seq24,None5,0.1
seq24,None6,0.1
seq24,None7,0.1
seq24,None8,0.1
seq24,None9,0.1
seq24,None10,0.1
seq24,None11,0.1
seq24,None12,0.1
seq24,None13,0.1
seq24,None14,0.1
seq24,None15,0.1
seq24,None16,0.1
seq24,None17,0.1
seq24,None18,0.1
seq24,None19,0.1
None2,seq1023,0.9
None2,seq587,0.9
None2,seq1145,0.9
None2,seq89,0.9
None2,seq4871,0.9
None2,seq6721,0.9
None2,seq2885,0.9
None3,seq454,0.9
None3,seq2415,0.9
None3,seq5183,0.9
None3,seq3738,0.9
None3,seq12763,0.9
None3,seq8769,0.9
None4,seq114,0.9
None4,seq3317,0.9
None4,seq5835,0.9
None4,seq1830,0.9
None4,seq17609,0.9
None5,seq946,0.9
None5,seq1619,0.9
None5,seq972,0.9
None5,seq24176,0.9
None5,seq7437,0.9
None6,seq45,0.9
None6,seq5916,0.9
None6,seq1390,0.9
None6,seq40154,0.9
None6,seq27465,0.9
None7,seq116,0.9
None7,seq332,0.9
None7,seq14,0.9
None7,seq805,0.9
None7,seq4272,0.9
None8,seq202,0.9
None8,seq1322,0.9
None8,seq491,0.9
None8,seq10545,0.9
None9,seq497,0.9
None9,seq21628,0.9
None9,seq13285,0.9
None10,seq2489,0.9
None10,seq4985,0.9
None10,seq12016,0.9
None10,seq778,0.9
None10,seq7556,0.9
None11,seq713,0.9
None11,seq48,0.9
None11,seq747,0.9
None12,seq36,0.9
None12,seq3421,0.9
None12,seq6571,0.9
None12,seq5435,0.9
None12,seq8760,0.9
None13,seq1571,0.9
None13,seq5122,0.9
None13,seq13715,0.9
None13,seq10531,0.9
None14,seq1636,0.9
None14,seq11035,0.9
None14,seq971,0.9
None15,seq3092,0.9
None15,seq1445,0.9
None15,seq11981,0.9
None15,seq759,0.9
None15,seq7206,0.9
None15,seq4073,0.9
None16,seq2118,0.9
None16,seq265,0.9
None16,seq6141,0.9
None17,seq148,0.9
None17,seq2764,0.9
None17,seq2732,0.9
None17,seq1237,0.9
seq1237,seq4111,11.0
None18,seq1325,0.9
None18,seq1597,0.9
None18,seq6137,0.9
None18,seq15913,0.9
None18,seq9042,0.9
None19,seq468,0.9
None19,seq260,0.9
None19,seq5783,0.9
None19,seq16470,0.9
