naive,seq2077,13.0
seq2077,None1,0.1
None1,seq1,0.9
None1,seq1005,0.9
None1,seq1876,0.9
None1,seq6739,0.9
None1,seq6045,0.9
seq1,None2,0.1
seq1,None3,0.1
seq1,None4,0.1
seq1,None5,0.1
seq1,None6,0.1
seq1,None7,0.1
seq1,None8,0.1
seq1,None9,0.1
seq1,None10,0.1
seq1,None11,0.1
seq1,None12,0.1
seq1,seq1062,10.0
None2,seq27,0.9
None2,seq81,0.9
None2,seq5511,0.9
None2,seq21156,0.9
seq27,seq36314,1.0
None3,seq784,0.9
None3,seq4625,0.9
None3,seq2066,0.9
None3,seq14251,0.9
None3,seq10979,0.9
None4,seq149,0.9
None4,seq2292,0.9
None4,seq1767,0.9
None4,seq6288,0.9
None4,seq20812,0.9
None4,seq31447,0.9
None5,seq3,0.9
None5,seq1496,0.9
None5,seq4124,0.9
None5,seq1282,0.9
None5,seq4145,0.9
None5,seq34525,0.9
None6,seq110,0.9
None6,seq2943,0.9
None6,seq9968,0.9
None6,seq11208,0.9
None7,seq104,0.9
None7,seq917,0.9
None7,seq6047,0.9
None7,seq9192,0.9
None7,seq7701,0.9
None8,seq121,0.9
None8,seq865,0.9
None8,seq8657,0.9
None8,seq9876,0.9
None8,seq8870,0.9
None9,seq828,0.9
None9,seq1695,0.9
None9,seq17091,0.9
None9,seq4961,0.9
None9,seq1945,0.9
None9,seq16522,0.9
None9,seq4012,0.9
None10,seq491,0.9
None10,seq2381,0.9
None10,seq2248,0.9
None10,seq6176,0.9
None10,seq25096,0.9
None10,seq4757,0.9
None11,seq1328,0.9
None11,seq1805,0.9
None11,seq4171,0.9
None12,seq52,0.9
None12,seq1887,0.9
None12,seq18975,0.9
seq1062,seq6298,4.0
