naive,seq21536,10.0
seq21536,seq11,1.0
seq11,seq1813,1.0
seq11,seq295,1.0
seq11,seq578,1.0
seq11,seq456,1.0
seq11,seq16975,1.0
seq11,seq98,1.0
seq11,seq1826,1.0
seq11,seq2098,1.0
seq11,seq24695,1.0
seq11,seq1838,1.0
seq11,seq4757,1.0
seq11,seq8485,1.0
seq11,seq855,1.0
seq11,seq2603,1.0
seq11,seq6101,1.0
seq11,seq29568,1.0
seq11,seq11828,1.0
seq11,seq2965,1.0
seq11,seq12704,1.0
seq11,seq6072,1.0
seq11,seq14608,1.0
seq11,seq3336,1.0
seq11,seq28133,1.0
seq11,seq16280,1.0
seq11,seq11034,1.0
seq11,seq5510,1.0
seq11,seq7922,1.0
seq11,seq1583,1.0
seq11,seq336,1.0
seq11,seq9319,1.0
seq11,seq11146,2.0
seq11,seq527,5.0
seq11,seq7427,14.0
seq295,seq61245,7.0
seq16975,seq1233,11.0
seq24695,seq20275,5.0
seq20275,seq444,3.0
seq20275,seq245,3.0
seq20275,seq391,3.0
seq20275,seq545,4.0
seq444,seq1228,4.0
seq444,seq68,5.0
seq68,seq4410,1.0
seq68,seq18335,3.0
seq18335,seq5743,2.0
seq18335,seq1329,2.0
seq18335,seq28851,2.0
seq18335,seq19781,2.0
seq391,seq7,4.0
seq391,seq1258,5.0
seq7,seq1898,1.0
seq7,seq15455,1.0
seq545,seq7214,2.0
seq545,seq8306,2.0
seq545,seq20716,2.0
seq11146,seq4640,5.0
seq4640,seq5,1.0
seq5,seq2266,1.0
seq5,seq2854,1.0
seq5,seq1236,1.0
seq5,seq118,1.0
seq5,seq484,1.0
seq5,seq2697,1.0
seq5,seq2760,1.0
seq5,seq16645,1.0
seq5,seq2319,1.0
seq5,seq8147,1.0
seq5,seq186,1.0
seq5,seq195,1.0
seq5,seq835,1.0
seq5,seq2848,1.0
seq5,seq3255,1.0
seq5,seq1869,1.0
seq5,seq2227,1.0
seq5,seq2908,1.0
seq5,seq3722,1.0
seq5,seq1724,1.0
seq5,seq1101,1.0
seq5,seq4307,1.0
seq5,seq14175,1.0
seq5,seq12537,1.0
seq5,seq11864,1.0
seq5,seq14017,1.0
seq5,seq9055,1.0
seq5,seq9443,1.0
seq5,seq9960,1.0
seq5,seq4118,1.0
seq5,seq29659,1.0
seq5,seq14635,1.0
seq5,seq17661,1.0
seq5,seq26691,1.0
seq5,seq2144,5.0
