naive,seq809,16.0
seq809,seq11723,1.0
seq809,seq8,1.0
seq8,seq3042,1.0
seq8,seq1776,1.0
seq8,seq1294,1.0
seq8,seq7819,1.0
seq8,seq164,1.0
seq8,seq4535,1.0
seq8,seq2493,1.0
seq8,seq2494,1.0
seq8,seq238,1.0
seq8,seq14196,1.0
seq8,seq2294,1.0
seq8,seq1827,1.0
seq8,seq9053,1.0
seq8,seq3722,1.0
seq8,seq2203,1.0
seq8,seq13779,1.0
seq8,seq8948,1.0
seq8,seq797,1.0
seq8,seq2316,1.0
seq8,seq4819,1.0
seq8,seq21,1.0
seq8,seq5162,1.0
seq8,seq2672,1.0
seq8,seq6759,1.0
seq8,seq2278,1.0
seq8,seq7246,1.0
seq8,seq1083,1.0
seq8,seq7659,1.0
seq8,seq1651,1.0
seq8,seq11542,1.0
seq8,seq453,1.0
seq8,seq885,1.0
seq8,seq4721,1.0
seq8,seq3834,1.0
seq8,seq815,1.0
seq8,seq12271,1.0
seq8,seq3678,1.0
seq8,seq13621,1.0
seq8,seq7329,1.0
seq8,seq21971,1.0
seq8,seq942,1.0
seq8,seq26665,1.0
seq8,seq16968,1.0
seq8,seq2239,1.0
seq8,seq1170,1.0
seq8,seq1763,1.0
seq8,seq2011,1.0
seq8,seq29,1.0
seq8,seq1054,1.0
seq8,seq2096,1.0
seq8,seq1829,1.0
seq8,seq1272,1.0
seq8,seq7638,1.0
seq8,seq2444,1.0
seq8,seq10316,1.0
seq8,seq23,1.0
seq8,seq1775,1.0
seq8,seq7715,1.0
seq8,seq239,1.0
seq8,seq7775,1.0
seq8,seq13093,1.0
seq8,seq4102,1.0
seq8,seq7305,1.0
seq8,seq12708,1.0
seq8,seq5336,1.0
