naive,seq8570,24.0
seq8570,seq1285,16.0
seq1285,seq1,1.0
seq1,seq1365,1.0
seq1,seq3429,1.0
seq1,seq355,1.0
seq1,seq20,1.0
seq1,seq7019,1.0
seq1,seq719,1.0
seq1,seq53,1.0
seq1,seq807,1.0
seq1,seq4930,1.0
seq1,seq8693,1.0
seq1,seq3643,1.0
seq1,seq1432,1.0
seq1,seq16,1.0
seq1,seq1437,1.0
seq1,seq422,1.0
seq1,seq1803,1.0
seq1,seq7674,1.0
seq1,seq231,1.0
seq1,seq8503,1.0
seq1,seq9749,1.0
seq1,seq2779,1.0
seq1,seq2369,1.0
seq1,seq248,1.0
seq1,seq133,1.0
seq1,seq2803,1.0
seq1,seq1662,1.0
seq1,seq2255,1.0
seq1,seq4130,1.0
seq1,seq7537,1.0
seq1,seq4990,1.0
seq1,seq1985,1.0
seq1,seq1740,1.0
seq1,seq910,1.0
seq1,seq1482,1.0
seq1,seq1895,1.0
seq1,seq6103,1.0
seq1,seq913,1.0
seq1,seq3590,1.0
seq1,seq14805,1.0
seq1,seq1174,1.0
seq1,seq1379,1.0
seq1,seq1486,1.0
seq1,seq1808,1.0
seq1,seq4940,1.0
seq1,seq26686,1.0
seq1,seq3021,1.0
seq1,seq17431,1.0
seq1,seq30033,1.0
seq1,seq15714,1.0
seq1,seq1841,1.0
seq1,seq1096,1.0
seq1,seq21823,1.0
seq1,seq10063,1.0
seq1,seq19582,1.0
seq1,seq25919,1.0
seq1,seq6523,1.0
seq1,seq2475,1.0
seq1,seq13341,1.0
seq1,seq18955,1.0
seq1,seq23680,1.0
seq1,seq12970,1.0
seq1,seq4777,1.0
seq1,seq12472,1.0
seq1,seq12806,1.0
seq1,seq25978,1.0
seq1,seq5663,1.0
seq1,seq43870,1.0
seq1,seq524,1.0
seq1,seq36851,1.0
seq1,seq2832,1.0
seq1,seq16363,1.0
seq1,seq36471,1.0
seq1,seq54649,1.0
seq1,seq15003,1.0
seq1,seq19289,1.0
seq1,seq4509,1.0
seq1,seq37335,1.0
seq1,seq63892,1.0
seq1,seq3126,1.0
seq1,seq4305,1.0
seq1,seq12001,1.0
seq1,seq101,3.0
