naive,seq3,0.0
naive,seq4713,1.0
naive,seq1939,1.0
naive,seq1468,1.0
naive,seq17439,1.0
naive,seq1426,1.0
naive,seq4392,1.0
naive,seq8487,1.0
naive,seq575,1.0
naive,seq2476,1.0
naive,seq1043,1.0
naive,seq8185,1.0
naive,seq2783,1.0
naive,seq3834,1.0
naive,seq9930,1.0
naive,seq358,1.0
naive,seq3308,1.0
naive,seq3972,1.0
naive,seq7774,1.0
naive,seq6796,1.0
naive,seq2319,1.0
naive,seq10736,1.0
naive,seq4642,1.0
naive,seq14554,1.0
naive,seq1728,1.0
naive,seq2431,1.0
naive,seq2959,1.0
naive,seq153,1.0
naive,seq1179,1.0
naive,seq616,1.0
naive,seq173,1.0
naive,seq1174,1.0
naive,seq454,1.0
naive,seq733,1.0
naive,seq5372,1.0
naive,seq1182,1.0
naive,seq2663,1.0
naive,seq5049,1.0
naive,seq13013,1.0
naive,seq3871,1.0
naive,seq1974,1.0
naive,seq714,1.0
naive,seq1513,1.0
