naive,seq50,15.0
seq50,seq6,1.0
seq6,seq605,1.0
seq6,seq533,1.0
seq6,seq2612,1.0
seq6,seq545,1.0
seq6,seq166,1.0
seq6,seq2404,1.0
seq6,seq3071,1.0
seq6,seq1927,1.0
seq6,seq2825,1.0
seq6,seq1139,1.0
seq6,seq3276,1.0
seq6,seq108,1.0
seq6,seq462,1.0
seq6,seq61,1.0
seq6,seq3182,1.0
seq6,seq2803,1.0
seq6,seq2026,1.0
seq6,seq1928,1.0
seq6,seq5474,1.0
seq6,seq1522,1.0
seq6,seq2583,1.0
seq6,seq3046,1.0
seq6,seq6913,1.0
seq6,seq1874,1.0
seq6,seq135,1.0
seq6,seq4932,1.0
seq6,seq1306,1.0
seq6,seq6491,1.0
seq6,seq1369,1.0
seq6,seq759,1.0
seq6,seq1030,1.0
seq6,seq2604,1.0
seq6,seq5795,1.0
seq6,seq5865,1.0
seq6,seq6835,1.0
seq6,seq103,1.0
seq6,seq4908,1.0
seq6,seq4970,1.0
seq6,seq10362,1.0
seq6,seq12349,1.0
seq6,seq876,1.0
seq6,seq1072,1.0
seq6,seq1150,1.0
seq6,seq1921,1.0
seq6,seq5497,1.0
seq6,seq1312,1.0
seq6,seq5728,1.0
seq6,seq897,2.0
seq6,seq10019,7.0
