naive,seq126,19.0
seq126,seq32,11.0
seq126,seq89,14.0
seq32,seq6999,1.0
seq32,seq992,1.0
seq32,seq21093,1.0
seq32,seq4052,5.0
seq32,seq52656,6.0
seq6999,seq46474,2.0
seq46474,seq11542,1.0
seq89,seq24,1.0
seq89,seq450,1.0
seq89,seq9328,1.0
seq89,seq17384,1.0
seq89,seq11827,1.0
seq24,seq785,1.0
seq24,seq4072,1.0
seq24,seq3500,1.0
seq24,seq8043,1.0
seq24,seq507,1.0
seq24,seq13980,1.0
seq24,seq2936,1.0
seq24,seq1667,1.0
seq24,seq13728,1.0
seq24,seq234,1.0
seq24,seq7032,1.0
seq24,seq86,1.0
seq24,seq9885,1.0
seq24,seq292,1.0
seq24,seq1100,1.0
seq24,seq985,1.0
seq24,seq8699,1.0
seq24,seq19114,1.0
seq24,seq8845,1.0
seq24,seq1173,1.0
seq24,seq1231,1.0
seq24,seq21758,1.0
seq24,seq1093,1.0
seq24,seq3143,1.0
seq24,seq1394,1.0
seq24,seq351,1.0
seq24,seq9898,1.0
seq24,seq17261,1.0
seq24,seq2605,1.0
seq24,seq9156,1.0
seq24,seq31858,1.0
seq24,seq304,1.0
seq24,seq28574,1.0
seq24,seq1573,1.0
seq24,seq11702,1.0
seq24,seq67767,1.0
seq24,seq371,2.0
seq24,seq40,9.0
seq24,seq565,10.0
seq785,seq658,1.0
seq785,seq18941,3.0
seq507,seq4477,3.0
seq565,seq56,2.0
seq565,seq282,4.0
seq565,seq55035,6.0
seq56,seq231,1.0
seq56,seq4083,1.0
seq56,seq2118,1.0
seq56,seq1916,1.0
seq56,seq1024,1.0
seq56,seq2479,1.0
seq56,seq1065,1.0
seq56,seq7963,1.0
seq56,seq19530,1.0
seq56,seq7950,1.0
seq56,seq14537,1.0
seq56,seq16343,1.0
seq56,seq24012,1.0
seq56,seq1755,1.0
seq56,seq6136,1.0
seq56,seq5815,1.0
seq56,seq29652,1.0
seq56,seq2986,1.0
seq56,seq37638,1.0
seq56,seq28892,1.0
seq56,seq1601,1.0
seq56,seq3420,1.0
seq56,seq18577,1.0
seq56,seq21697,1.0
seq56,seq13038,2.0
seq56,seq2207,3.0
seq56,seq11865,4.0
