naive,seq111,15.0
seq111,seq8,1.0
seq8,seq11,1.0
seq8,seq1351,1.0
seq8,seq705,1.0
seq8,seq392,1.0
seq8,seq1643,1.0
seq8,seq33,1.0
seq8,seq1044,1.0
seq8,seq1827,1.0
seq8,seq1080,1.0
seq8,seq2389,1.0
seq8,seq649,1.0
seq8,seq9,1.0
seq8,seq1751,1.0
seq8,seq5310,1.0
seq8,seq2755,1.0
seq8,seq2245,1.0
seq8,seq10963,1.0
seq8,seq4219,1.0
seq8,seq247,1.0
seq8,seq3612,1.0
seq8,seq687,1.0
seq8,seq107,1.0
seq8,seq56,1.0
seq8,seq6116,1.0
seq8,seq577,1.0
seq8,seq1445,1.0
seq8,seq5909,1.0
seq8,seq1404,1.0
seq8,seq4474,1.0
seq8,seq3269,1.0
seq8,seq2335,1.0
seq8,seq1873,1.0
seq8,seq4704,1.0
seq8,seq5442,1.0
seq8,seq3053,1.0
seq8,seq4342,1.0
seq8,seq178,1.0
seq8,seq2805,1.0
seq8,seq12093,1.0
seq8,seq19071,1.0
seq8,seq2326,1.0
seq8,seq7293,1.0
seq8,seq1707,1.0
seq8,seq1383,1.0
seq8,seq3487,1.0
seq8,seq7161,1.0
seq8,seq3671,1.0
seq8,seq4692,1.0
seq8,seq9484,1.0
seq8,seq16332,1.0
seq8,seq19494,1.0
seq8,seq11248,1.0
seq8,seq3409,1.0
seq8,seq2231,1.0
seq8,seq7308,1.0
seq8,seq2082,1.0
seq8,seq7811,1.0
seq8,seq12307,1.0
seq8,seq15540,1.0
seq8,seq8484,1.0
seq8,seq5144,1.0
seq8,seq15327,1.0
seq8,seq23751,1.0
seq8,seq7846,1.0
seq8,seq15182,1.0
seq8,seq1240,2.0
