naive,seq9706,12.0
seq9706,seq238,1.0
seq9706,seq1947,1.0
seq238,seq2852,1.0
seq238,seq4549,1.0
seq238,seq54,1.0
seq54,seq3658,1.0
seq54,seq8334,1.0
seq54,seq906,1.0
seq54,seq282,1.0
seq54,seq3328,1.0
seq54,seq13028,1.0
seq54,seq13119,1.0
seq54,seq6231,1.0
seq54,seq11859,1.0
seq54,seq3788,1.0
seq54,seq9041,1.0
seq54,seq3739,1.0
seq54,seq426,1.0
seq54,seq2142,1.0
seq54,seq13648,1.0
seq54,seq5990,1.0
seq54,seq25555,1.0
seq54,seq1186,1.0
seq54,seq3398,1.0
seq54,seq10916,1.0
seq54,seq1333,1.0
seq54,seq6494,1.0
seq54,seq1535,1.0
seq54,seq917,1.0
seq54,seq1012,1.0
seq54,seq1442,1.0
seq54,seq2956,1.0
seq54,seq1011,1.0
seq54,seq13941,1.0
seq54,seq76859,1.0
seq54,seq8909,1.0
seq1947,seq4946,1.0
seq1947,seq11600,1.0
seq1947,seq94681,1.0
