naive,seq946,13.0
seq946,seq776,12.0
seq776,seq6,1.0
seq6,seq1891,1.0
seq6,seq1756,1.0
seq6,seq106,1.0
seq6,seq1658,1.0
seq6,seq501,1.0
seq6,seq2308,1.0
seq6,seq1688,1.0
seq6,seq1897,1.0
seq6,seq2941,1.0
seq6,seq888,1.0
seq6,seq4817,1.0
seq6,seq288,1.0
seq6,seq3684,1.0
seq6,seq5462,1.0
seq6,seq4869,1.0
seq6,seq5375,1.0
seq6,seq3302,1.0
seq6,seq1209,1.0
seq6,seq1327,1.0
seq6,seq8147,1.0
seq6,seq1064,1.0
seq6,seq59,1.0
seq6,seq2286,1.0
seq6,seq7610,1.0
seq6,seq140,1.0
seq6,seq2119,1.0
seq6,seq3501,1.0
seq6,seq3832,1.0
seq6,seq5784,1.0
seq6,seq6687,1.0
seq6,seq2007,1.0
seq6,seq2306,1.0
seq6,seq2457,1.0
seq6,seq3760,1.0
seq6,seq5062,1.0
seq6,seq985,1.0
seq6,seq6219,1.0
seq6,seq2657,1.0
seq6,seq6283,1.0
seq6,seq10934,1.0
seq6,seq5046,1.0
seq6,seq3090,1.0
seq6,seq3671,1.0
seq6,seq4054,1.0
seq6,seq6029,1.0
seq6,seq11978,2.0
seq6,seq12399,2.0
seq1756,seq1476,5.0
seq1476,seq113,4.0
seq113,seq3428,1.0
