naive,seq271,0.0
seq271,seq24,1.0
seq24,seq1023,1.0
seq24,seq587,1.0
seq24,seq454,1.0
seq24,seq114,1.0
seq24,seq946,1.0
seq24,seq45,1.0
seq24,seq116,1.0
seq24,seq202,1.0
seq24,seq497,1.0
seq24,seq2489,1.0
seq24,seq713,1.0
seq24,seq36,1.0
seq24,seq1571,1.0
seq24,seq1636,1.0
seq24,seq3092,1.0
seq24,seq332,1.0
seq24,seq2118,1.0
seq24,seq265,1.0
seq24,seq148,1.0
seq24,seq1445,1.0
seq24,seq1325,1.0
seq24,seq48,1.0
seq24,seq5122,1.0
seq24,seq1145,1.0
seq24,seq5916,1.0
seq24,seq1619,1.0
seq24,seq2764,1.0
seq24,seq468,1.0
seq24,seq1597,1.0
seq24,seq132,1.0
seq24,seq1322,1.0
seq24,seq4985,1.0
seq24,seq89,1.0
seq24,seq3421,1.0
seq24,seq260,1.0
seq24,seq11035,1.0
seq24,seq14,1.0
seq24,seq805,1.0
seq24,seq971,1.0
seq24,seq3317,1.0
seq24,seq5783,1.0
seq24,seq6137,1.0
seq24,seq491,1.0
seq24,seq139,1.0
seq24,seq11981,1.0
seq24,seq2415,1.0
seq24,seq759,1.0
seq24,seq4871,1.0
seq24,seq972,1.0
seq24,seq6571,1.0
seq24,seq12016,1.0
seq24,seq5835,1.0
seq24,seq4272,1.0
seq24,seq24176,1.0
seq24,seq747,1.0
seq24,seq7206,1.0
seq24,seq30374,1.0
seq24,seq2732,1.0
seq24,seq6721,1.0
seq24,seq2885,1.0
seq24,seq5183,1.0
seq24,seq778,1.0
seq24,seq1237,1.0
seq24,seq1830,1.0
seq24,seq13715,1.0
seq24,seq3738,1.0
seq24,seq4073,1.0
seq24,seq7437,1.0
seq24,seq17609,1.0
seq24,seq1390,1.0
seq24,seq16470,1.0
seq24,seq21628,1.0
seq24,seq10545,1.0
seq24,seq15913,1.0
seq24,seq9042,1.0
seq24,seq5435,1.0
seq24,seq13285,1.0
seq24,seq40154,1.0
seq24,seq12763,1.0
seq24,seq4111,1.0
seq24,seq31987,1.0
seq24,seq10531,1.0
seq24,seq7556,1.0
seq24,seq8760,1.0
seq24,seq8769,1.0
seq24,seq27465,1.0
seq24,seq6141,1.0
