naive,seq11259,4.0
naive,seq4916,8.0
seq11259,seq36,1.0
seq36,seq712,1.0
seq36,seq729,1.0
seq36,seq23,1.0
seq36,seq2879,1.0
seq36,seq424,1.0
seq36,seq1431,1.0
seq36,seq6429,1.0
seq36,seq2226,1.0
seq36,seq3812,1.0
seq36,seq7639,1.0
seq36,seq1126,1.0
seq36,seq13233,1.0
seq36,seq4941,1.0
seq36,seq4652,1.0
seq36,seq3119,1.0
seq36,seq11273,1.0
seq36,seq216,1.0
seq36,seq5536,1.0
seq36,seq5626,1.0
seq36,seq10503,1.0
seq36,seq1110,1.0
seq36,seq2731,1.0
seq36,seq7645,1.0
seq36,seq6752,1.0
seq36,seq10351,1.0
seq36,seq9455,1.0
seq36,seq13780,1.0
seq36,seq16061,1.0
seq36,seq17496,1.0
seq23,seq1983,10.0
seq1983,seq202,2.0
seq1983,seq2018,2.0
seq1983,seq7070,2.0
seq1983,seq5939,2.0
seq1983,seq2218,2.0
seq1983,seq3928,2.0
seq1983,seq9899,2.0
seq1983,seq4753,2.0
seq1983,seq3458,2.0
seq1983,seq10316,2.0
seq1983,seq1405,2.0
seq3928,seq2743,1.0
seq9899,seq31,1.0
seq4916,seq6,5.0
seq6,seq209,1.0
seq6,seq184,1.0
seq6,seq400,1.0
seq6,seq3140,1.0
seq6,seq9728,1.0
seq6,seq6419,1.0
seq6,seq142,1.0
seq6,seq465,1.0
seq6,seq4089,1.0
seq6,seq60,1.0
seq6,seq4551,1.0
seq6,seq2804,1.0
seq6,seq4720,1.0
seq6,seq2028,1.0
seq6,seq2444,1.0
seq6,seq2238,1.0
seq6,seq15899,1.0
seq6,seq9618,1.0
seq6,seq4555,1.0
seq6,seq18799,1.0
seq6,seq6329,2.0
